Date,Open,High,Low,Close
2018-01-25,0.80302,0.81083,0.80261,0.80292
2018-01-24,0.80512,0.81202,0.80512,0.80489
2018-01-23,0.80038,0.80828,0.79942,0.80045
2018-01-22,0.80082,0.80302,0.79570,0.80083
2018-01-21,0.80019,0.80289,0.79794,0.80021
2018-01-18,0.80069,0.80399,0.79940,0.80058
2018-01-17,0.79716,0.80071,0.79428,0.79725
2018-01-16,0.79726,0.79990,0.79413,0.79713
2018-01-15,0.79605,0.79770,0.79378,0.79629
2018-01-14,0.79089,0.79789,0.79089,0.79089
2018-01-11,0.78858,0.79032,0.78487,0.78858
2018-01-10,0.78471,0.78871,0.78395,0.78473
2018-01-09,0.78115,0.78666,0.78093,0.78107
