Date,Open,High,Low,Close
2018-01-08,1.35702,1.35851,1.35099,1.35713
2018-01-07,1.35755,1.35855,1.35258,1.35759
2018-01-04,1.35538,1.35803,1.35267,1.35529
2018-01-03,1.35117,1.35612,1.35066,1.35113
2018-01-02,1.35945,1.36147,1.34987,1.35962
2018-01-01,1.35111,1.35967,1.35093,1.35113
2017-12-31,1.35161,1.35161,1.34820,1.35161
2017-12-28,1.34427,1.35415,1.34392,1.34409
2017-12-27,1.34027,1.34571,1.33993,1.34039
2017-12-26,1.33738,1.34318,1.33704,1.33747
2017-12-25,1.33749,1.33797,1.33492,1.33761
2017-12-24,1.33672,1.33959,1.33631,1.33651
2017-12-21,1.33781,1.33994,1.33643,1.33804
2017-12-20,1.33699,1.33887,1.33360,1.33720
2017-12-19,1.33863,1.34189,1.33792,1.33869
2017-12-18,1.33790,1.33994,1.33356,1.33808
2017-12-17,1.33175,1.34178,1.33113,1.33173
2017-12-14,1.34327,1.34499,1.33081,1.34329
2017-12-13,1.34111,1.34557,1.33951,1.34097
2017-12-12,1.33200,1.33763,1.33136,1.33195
2017-12-11,1.33467,1.33774,1.33129,1.33493
2017-12-10,1.33921,1.34264,1.33501,1.33921
2017-12-07,1.34829,1.35195,1.33583,1.34844
2017-12-06,1.33915,1.34311,1.33234,1.33923
2017-12-05,1.34156,1.34373,1.33606,1.34153
2017-12-04,1.34753,1.34807,1.33761,1.34753
2017-12-03,1.34907,1.35386,1.34225,1.34940
2017-11-30,1.35311,1.35501,1.34618,1.35300
2017-11-29,1.34145,1.35488,1.34118,1.34172
2017-11-28,1.33672,1.34463,1.33536,1.33654
2017-11-27,1.33214,1.33442,1.32235,1.33223
2017-11-26,1.33250,1.33819,1.33117,1.33245
2017-11-23,1.33064,1.33595,1.32809,1.33067
2017-11-22,1.33173,1.33387,1.32890,1.33168
2017-11-21,1.32468,1.32961,1.32181,1.32456
2017-11-20,1.32433,1.32679,1.32228,1.32450
2017-11-19,1.32013,1.32749,1.31872,1.32027
2017-11-16,1.31996,1.32596,1.31719,1.32004
2017-11-14,1.31598,1.32086,1.31316,1.31579
2017-11-13,1.31206,1.31303,1.30775,1.31234
2017-11-12,1.31191,1.31371,1.30630,1.31203
2017-11-09,1.31427,1.32293,1.31165,1.31444
2017-11-08,1.31147,1.31517,1.30869,1.31130
2017-11-07,1.31732,1.31787,1.30882,1.31721
2017-11-06,1.31740,1.31771,1.31120,1.31751
2017-11-05,1.30798,1.31529,1.30600,1.30804
2017-11-02,1.30545,1.31232,1.30415,1.30533
2017-11-01,1.32556,1.32996,1.30651,1.32554
2017-10-31,1.32912,1.33181,1.32538,1.32922
2017-10-30,1.32111,1.32846,1.31930,1.32125
2017-10-29,1.31371,1.32013,1.31285,1.31340
2017-10-26,1.31290,1.31396,1.30750,1.31303
2017-10-25,1.32730,1.32820,1.31633,1.32735
2017-10-24,1.31299,1.32710,1.31120,1.31320
2017-10-23,1.32027,1.32293,1.31137,1.32065
2017-10-22,1.31917,1.32223,1.31615,1.31898
2017-10-19,1.31553,1.32010,1.30907,1.31506
2017-10-18,1.32118,1.32287,1.31385,1.32130
2017-10-17,1.31937,1.32013,1.31449,1.31949
2017-10-16,1.32556,1.32859,1.31563,1.32529
2017-10-15,1.32889,1.33120,1.32564,1.32889
2017-10-12,1.32638,1.33365,1.32603,1.32644
2017-10-11,1.32391,1.32661,1.31272,1.32398
2017-10-10,1.32100,1.32223,1.31752,1.32111
2017-10-09,1.31411,1.32233,1.31411,1.31441
2017-10-08,1.30835,1.31843,1.30765,1.30840
2017-10-05,1.31147,1.31147,1.30290,1.31127
2017-10-04,1.32345,1.32491,1.31228,1.32328
2017-10-03,1.32422,1.32890,1.32422,1.32412
2017-10-02,1.32744,1.32873,1.32259,1.32756
2017-10-01,1.33935,1.33967,1.32591,1.33940
2017-09-28,1.34295,1.34318,1.33529,1.34302
2017-09-27,1.33994,1.34528,1.33486,1.33989
2017-09-26,1.34414,1.34499,1.33658,1.34481
2017-09-25,1.34765,1.35133,1.34109,1.34778
2017-09-24,1.35078,1.35702,1.34635,1.35073
2017-09-21,1.35801,1.35980,1.34944,1.35798
2017-09-20,1.34885,1.35787,1.34726,1.34896
2017-09-19,1.35152,1.35991,1.35100,1.35153
2017-09-18,1.35146,1.35522,1.34727,1.35166
2017-09-17,1.35787,1.36156,1.34825,1.35752
2017-09-14,1.34012,1.36158,1.33838,1.33991
2017-09-13,1.32090,1.33984,1.31928,1.32060
2017-09-12,1.32908,1.33285,1.32058,1.32892
2017-09-11,1.31718,1.32873,1.31622,1.31697
2017-09-10,1.31952,1.32223,1.31678,1.31977
2017-09-07,1.31051,1.32214,1.30996,1.31048
2017-09-06,1.30463,1.31161,1.30341,1.30497
2017-09-05,1.30414,1.30822,1.30208,1.30412
2017-09-04,1.29246,1.30310,1.29114,1.29241
2017-09-03,1.29651,1.29685,1.29328,1.29651
2017-08-31,1.29401,1.29951,1.29062,1.29416
2017-08-30,1.29191,1.29333,1.28551,1.29206
2017-08-29,1.29229,1.29400,1.28836,1.29266
2017-08-28,1.29278,1.29787,1.29269,1.29271
2017-08-27,1.29056,1.29308,1.28743,1.29052
2017-08-24,1.28018,1.28868,1.27964,1.28039
2017-08-23,1.28029,1.28370,1.27774,1.28038
2017-08-22,1.28246,1.28337,1.27828,1.28240
2017-08-21,1.28986,1.29116,1.28120,1.28982
2017-08-20,1.28728,1.29147,1.28518,1.28737
2017-08-17,1.28659,1.29149,1.28357,1.28651
2017-08-16,1.28907,1.29116,1.28541,1.28916
2017-08-15,1.28680,1.29032,1.28446,1.28670
2017-08-14,1.29660,1.29735,1.28480,1.29651
2017-08-13,1.30081,1.30225,1.29609,1.30059
2017-08-10,1.29777,1.30096,1.29460,1.29767
2017-08-09,1.30157,1.30174,1.29567,1.30141
2017-08-08,1.29858,1.30280,1.29697,1.29862
2017-08-07,1.30349,1.30548,1.29550,1.30378
2017-08-06,1.30455,1.30617,1.30159,1.30470
2017-08-03,1.31458,1.31666,1.30332,1.31441
2017-08-02,1.32287,1.32608,1.31147,1.32284
2017-08-01,1.32078,1.32433,1.31928,1.32079
2017-07-31,1.31978,1.32435,1.31978,1.31954
2017-07-30,1.31428,1.31964,1.31003,1.31449
2017-07-27,1.30748,1.31315,1.30705,1.30767
2017-07-26,1.31151,1.31562,1.30634,1.31147
2017-07-25,1.30281,1.30663,1.30041,1.30276
2017-07-24,1.30268,1.30842,1.30117,1.30310
2017-07-23,1.30054,1.30526,1.29921,1.30048
2017-07-20,1.29658,1.30198,1.29556,1.29655
2017-07-19,1.30312,1.30361,1.29354,1.30327
2017-07-18,1.30371,1.30518,1.30130,1.30387
2017-07-17,1.30514,1.31239,1.30068,1.30531
2017-07-16,1.31096,1.31130,1.30513,1.31113
2017-07-13,1.29483,1.30941,1.29366,1.29472
2017-07-12,1.28923,1.29529,1.28907,1.28937
2017-07-11,1.28601,1.29052,1.28126,1.28596
2017-07-09,1.28904,1.29099,1.28606,1.28913
2017-07-06,1.29688,1.29769,1.28684,1.29735
2017-07-05,1.29296,1.29722,1.29206,1.29318
2017-07-04,1.29366,1.29483,1.28957,1.29349
2017-07-03,1.29463,1.29584,1.29179,1.29487
2017-07-02,1.30174,1.30225,1.29333,1.30164
2017-06-29,1.30090,1.30310,1.29562,1.30112
2017-06-28,1.29391,1.30010,1.29391,1.29415
2017-06-27,1.28130,1.29724,1.27974,1.28130
2017-06-26,1.27243,1.27948,1.27176,1.27246
2017-06-25,1.27441,1.27600,1.27078,1.27434
2017-06-22,1.26807,1.27437,1.26773,1.26781
2017-06-21,1.26759,1.26871,1.26549,1.26757
2017-06-20,1.26326,1.27091,1.25908,1.26325
2017-06-19,1.27311,1.27553,1.26064,1.27324
2017-06-18,1.27750,1.28153,1.27273,1.27795
2017-06-15,1.27608,1.28029,1.27600,1.27584
2017-06-14,1.27566,1.27948,1.26921,1.27544
2017-06-13,1.27507,1.28115,1.27251,1.27506
2017-06-12,1.26703,1.27470,1.26433,1.26698
2017-06-11,1.27441,1.27698,1.26501,1.27392
2017-06-08,1.27259,1.27988,1.26422,1.27230
2017-06-07,1.29623,1.29803,1.29097,1.29621
2017-06-06,1.29067,1.29658,1.28889,1.29067
2017-06-05,1.29067,1.29492,1.28750,1.29074
2017-06-04,1.28657,1.29400,1.28616,1.28700
2017-06-01,1.28866,1.29027,1.28467,1.28883
2017-05-31,1.28755,1.29132,1.28319,1.28755
2017-05-30,1.28092,1.29172,1.27717,1.28090
2017-05-29,1.28149,1.28881,1.27956,1.28141
2017-05-28,1.28139,1.28502,1.28125,1.28143
2017-05-25,1.29299,1.29316,1.27791,1.29333
2017-05-24,1.29777,1.30073,1.29343,1.29803
2017-05-23,1.29577,1.29992,1.29318,1.29566
2017-05-22,1.29921,1.30273,1.29545,1.29953
2017-05-21,1.30093,1.30426,1.29665,1.30122
2017-05-18,1.29534,1.30347,1.29430,1.29584
2017-05-17,1.29698,1.30480,1.29374,1.29702
2017-05-16,1.29171,1.29900,1.29096,1.29169
2017-05-15,1.29029,1.29493,1.28685,1.29031
2017-05-14,1.28848,1.29416,1.28846,1.28866
2017-05-11,1.28888,1.29016,1.28455,1.28916
2017-05-10,1.29294,1.29500,1.28505,1.29306
2017-05-09,1.29500,1.29904,1.29289,1.29485
2017-05-08,1.29420,1.29587,1.29046,1.29433
2017-05-07,1.29687,1.29870,1.29316,1.29656
2017-05-04,1.29261,1.29683,1.29031,1.29249
2017-05-03,1.28732,1.29232,1.28324,1.28717
2017-05-02,1.29433,1.29500,1.28854,1.29416
2017-05-01,1.28981,1.29282,1.28665,1.28974
2017-04-30,1.29323,1.29383,1.29031,1.29316
2017-04-27,1.28949,1.29534,1.28927,1.28936
2017-04-26,1.28503,1.29132,1.28437,1.28483
2017-04-25,1.28337,1.28636,1.28066,1.28324
2017-04-24,1.27812,1.28460,1.27763,1.27766
2017-04-23,1.28287,1.28320,1.27734,1.28263
2017-04-20,1.27994,1.28337,1.27619,1.28020
2017-04-19,1.27810,1.28469,1.27730,1.27823
2017-04-18,1.28469,1.28594,1.27880,1.28446
2017-04-17,1.25578,1.27680,1.25199,1.25578
2017-04-16,1.25376,1.25960,1.25323,1.25351
2017-04-13,1.25063,1.25376,1.25019,1.25078
2017-04-12,1.25486,1.25770,1.25114,1.25499
2017-04-11,1.24922,1.25204,1.24813,1.24924
2017-04-10,1.24270,1.24903,1.24060,1.24255
2017-04-09,1.23767,1.24290,1.23690,1.23752
2017-04-06,1.24688,1.24782,1.23860,1.24687
2017-04-05,1.24875,1.25025,1.24524,1.24891
2017-04-04,1.24421,1.24948,1.24247,1.24400
2017-04-03,1.24891,1.24969,1.24221,1.24922
2017-04-02,1.25392,1.25549,1.24673,1.25408
2017-03-30,1.24769,1.25370,1.24349,1.24785
2017-03-29,1.24409,1.25233,1.24054,1.24404
2017-03-28,1.24239,1.24716,1.23815,1.24214
2017-03-27,1.25598,1.25967,1.25049,1.25579
2017-03-26,1.25127,1.26157,1.25110,1.25145
2017-03-23,1.25188,1.25188,1.24710,1.25188
2017-03-22,1.24710,1.25280,1.24670,1.24751
2017-03-21,1.24830,1.25030,1.24305,1.24821
2017-03-20,1.23663,1.24847,1.23435,1.23670
2017-03-19,1.23793,1.24363,1.23661,1.23845
2017-03-16,1.23533,1.23985,1.23254,1.23512
2017-03-15,1.22835,1.23710,1.22443,1.22843
2017-03-14,1.21586,1.22414,1.21555,1.21575
2017-03-13,1.22145,1.22190,1.21133,1.22060
2017-03-12,1.21699,1.22508,1.21586,1.21714
2017-03-09,1.21595,1.21870,1.21409,1.21573
2017-03-08,1.21745,1.21951,1.21412,1.21773
2017-03-07,1.22036,1.22160,1.21401,1.22045
2017-03-06,1.22399,1.22504,1.21709,1.22429
2017-03-05,1.22924,1.22971,1.22460,1.23001
2017-03-02,1.22745,1.22835,1.22169,1.22748
2017-03-01,1.22711,1.23056,1.22608,1.22722
2017-02-28,1.23795,1.24025,1.22847,1.23781
2017-02-27,1.24374,1.24715,1.24085,1.24394
2017-02-26,1.24019,1.24727,1.23893,1.23996
2017-02-23,1.25549,1.25707,1.24849,1.25562
2017-02-22,1.24544,1.25541,1.24298,1.24538
2017-02-21,1.24866,1.25078,1.24281,1.24870
2017-02-20,1.24738,1.24813,1.24029,1.24733
2017-02-19,1.24305,1.24827,1.24100,1.24339
2017-02-16,1.24818,1.25116,1.23910,1.24892
2017-02-15,1.24659,1.25205,1.24570,1.24698
2017-02-14,1.24691,1.24719,1.23850,1.24704
2017-02-13,1.25233,1.25475,1.24507,1.25230
2017-02-12,1.24832,1.25408,1.24832,1.24846
2017-02-09,1.24959,1.25210,1.24421,1.24981
2017-02-08,1.25260,1.25827,1.24983,1.25280
2017-02-07,1.24966,1.25449,1.24810,1.24962
2017-02-06,1.24696,1.24874,1.23484,1.24684
2017-02-05,1.24821,1.25000,1.24289,1.24842
2017-02-02,1.25204,1.25408,1.24611,1.25200
2017-02-01,1.26629,1.27057,1.25313,1.26614
2017-01-31,1.25870,1.26600,1.25475,1.25897
2017-01-30,1.25016,1.25875,1.24159,1.25000
2017-01-29,1.25938,1.26002,1.24937,1.25919
2017-01-26,1.25960,1.26087,1.25221,1.25954
2017-01-25,1.26390,1.26743,1.25619,1.26341
2017-01-24,1.25316,1.26162,1.24934,1.25331
2017-01-23,1.25149,1.25455,1.24221,1.25172
2017-01-22,1.23851,1.24955,1.23822,1.23870
2017-01-19,1.23405,1.23721,1.22629,1.23384
2017-01-18,1.22624,1.23411,1.22543,1.22597
2017-01-17,1.23894,1.23999,1.22705,1.23880
2017-01-16,1.20409,1.23953,1.20409,1.20402
2017-01-15,1.20375,1.20875,1.19952,1.20393
2017-01-12,1.21669,1.22264,1.21242,1.21654
2017-01-11,1.22115,1.23168,1.21699,1.22145
2017-01-10,1.21758,1.21966,1.20438,1.21743
2017-01-09,1.21714,1.21847,1.21124,1.21734
2017-01-08,1.22597,1.22730,1.21271,1.22609
2017-01-05,1.24239,1.24239,1.23032,1.24255
2017-01-04,1.23280,1.24177,1.22714,1.23268
2017-01-03,1.22460,1.22971,1.22235,1.22456
2017-01-02,1.22820,1.23107,1.22040,1.22820
2017-01-01,1.23490,1.23594,1.22835,1.23490
2016-12-29,1.22850,1.23870,1.22699,1.22880
2016-12-28,1.22249,1.22760,1.22235,1.22249
2016-12-27,1.22760,1.22986,1.22026,1.22760
2016-12-26,1.22775,1.22880,1.22399,1.22760
2016-12-25,1.22895,1.23442,1.22699,1.22895
2016-12-22,1.22849,1.22986,1.22324,1.22850
2016-12-21,1.23533,1.23795,1.22971,1.23548
2016-12-20,1.23670,1.23931,1.23274,1.23655
2016-12-19,1.23885,1.24100,1.23168,1.23900
2016-12-18,1.24891,1.25047,1.23573,1.24891
2016-12-15,1.24239,1.24642,1.23854,1.24239
2016-12-14,1.25382,1.25676,1.24023,1.25382
2016-12-13,1.26630,1.27150,1.26390,1.26630
2016-12-12,1.26775,1.27275,1.26630,1.26759
2016-12-11,1.25929,1.26727,1.25683,1.25976
2016-12-08,1.25837,1.26215,1.25581,1.25849
2016-12-07,1.26293,1.27081,1.25518,1.26279
2016-12-06,1.26727,1.26759,1.25739,1.26711
2016-12-05,1.27286,1.27730,1.27097,1.27285
2016-12-04,1.26694,1.27388,1.26614,1.26679
2016-12-01,1.25897,1.26770,1.25723,1.25897
2016-11-30,1.25152,1.26968,1.25110,1.25172
2016-11-29,1.24906,1.25160,1.24224,1.24922
2016-11-28,1.24100,1.25282,1.23900,1.24116
2016-11-27,1.24828,1.25313,1.23870,1.24813
2016-11-24,1.24548,1.24735,1.24193,1.24528
2016-11-23,1.24285,1.24984,1.24070,1.24332
2016-11-22,1.24239,1.24316,1.23640,1.24239
2016-11-21,1.24953,1.25125,1.24054,1.24937
2016-11-20,1.23229,1.25094,1.23138,1.23244
2016-11-17,1.24116,1.24347,1.23047,1.24100
2016-11-16,1.24394,1.25031,1.24147,1.24425
2016-11-15,1.24517,1.25031,1.24147,1.24564
2016-11-14,1.25188,1.25298,1.23842,1.25204
2016-11-13,1.25770,1.26279,1.24487,1.25739
2016-11-10,1.25518,1.26727,1.25266,1.25534
2016-11-09,1.24208,1.24984,1.23793,1.24208
2016-11-08,1.23870,1.25486,1.23585,1.23885
2016-11-07,1.24008,1.24409,1.23638,1.23993
2016-11-06,1.24891,1.24984,1.23824,1.24891
2016-11-03,1.24657,1.25565,1.24517,1.24688
2016-11-02,1.23062,1.24937,1.23016,1.23047
2016-11-01,1.22387,1.23533,1.22240,1.22385
2016-10-31,1.22354,1.22790,1.22115,1.22369
2016-10-30,1.22060,1.22115,1.21507,1.22160
2016-10-27,1.21684,1.21907,1.21168,1.21714
2016-10-26,1.22354,1.22730,1.21610,1.22354
2016-10-25,1.21776,1.22429,1.21600,1.21758
2016-10-24,1.22249,1.22414,1.20887,1.22175
2016-10-23,1.22202,1.22504,1.21892,1.22191
2016-10-20,1.22579,1.22609,1.21743,1.22564
2016-10-19,1.22926,1.23001,1.22145,1.22895
2016-10-18,1.23032,1.23289,1.22579,1.23047
2016-10-17,1.22219,1.23244,1.22215,1.22190
2016-10-16,1.21773,1.21996,1.21403,1.21832
2016-10-13,1.22264,1.22639,1.21714,1.22219
2016-10-12,1.21907,1.22314,1.21374,1.21877
2016-10-11,1.22745,1.23274,1.21699,1.22790
2016-10-10,1.23472,1.23503,1.22040,1.23411
2016-10-09,1.24347,1.24456,1.23594,1.24347
2016-10-06,1.23989,1.24828,1.22324,1.24023
2016-10-05,1.27551,1.27567,1.26310,1.27551
2016-10-04,1.27291,1.27714,1.26871,1.27324
2016-10-03,1.28518,1.28601,1.27273,1.28485
2016-10-02,1.29316,1.29483,1.28189,1.29316
2016-09-29,1.29685,1.30225,1.29423,1.29634
2016-09-28,1.30395,1.30548,1.29685,1.30395
2016-09-27,1.30107,1.30327,1.29820,1.30124
2016-09-26,1.29695,1.30090,1.29452,1.29695
2016-09-25,1.29786,1.29904,1.29182,1.29786
2016-09-22,1.30840,1.30907,1.29166,1.30873
2016-09-21,1.30378,1.31199,1.30327,1.30361
2016-09-20,1.29853,1.30073,1.29500,1.29853
2016-09-19,1.30395,1.30651,1.29510,1.30446
2016-09-18,1.30144,1.30919,1.30139,1.30163
2016-09-15,1.32473,1.32503,1.30753,1.32477
2016-09-14,1.32644,1.32700,1.31839,1.32644
2016-09-13,1.31943,1.32293,1.31406,1.31943
2016-09-12,1.33387,1.33422,1.31735,1.33387
2016-09-11,1.32714,1.33245,1.32442,1.32732
2016-09-08,1.33085,1.33351,1.32468,1.33103
2016-09-07,1.33404,1.33761,1.32890,1.33387
2016-09-06,1.34156,1.34264,1.33371,1.34210
2016-09-05,1.33120,1.34427,1.33032,1.33138
2016-09-04,1.32943,1.33761,1.32943,1.32943
2016-09-01,1.32767,1.33511,1.32538,1.32749
2016-08-31,1.31337,1.33156,1.31303,1.31337
2016-08-30,1.30941,1.31579,1.30685,1.30907
2016-08-29,1.31096,1.31199,1.30634,1.31079
2016-08-28,1.31268,1.31354,1.30617,1.31285
2016-08-25,1.31926,1.32696,1.31492,1.31943
2016-08-24,1.32398,1.32644,1.31726,1.32345
2016-08-23,1.31994,1.32749,1.31631,1.31961
2016-08-22,1.31320,1.32118,1.31320,1.31371
2016-08-21,1.30685,1.31562,1.30361,1.30560
2016-08-18,1.31631,1.31631,1.30242,1.31666
2016-08-17,1.30446,1.31726,1.30429,1.30446
2016-08-16,1.30324,1.30651,1.29988,1.30337
2016-08-15,1.28800,1.30293,1.28800,1.28831
2016-08-14,1.29099,1.29467,1.28684,1.29099
2016-08-11,1.29557,1.30361,1.29272,1.29549
2016-08-10,1.30225,1.30290,1.29406,1.30202
2016-08-09,1.30141,1.30947,1.29944,1.30071
2016-08-08,1.30342,1.30342,1.29594,1.30324
2016-08-07,1.30765,1.30979,1.30347,1.30858
2016-08-04,1.31285,1.31770,1.30241,1.31292
2016-08-03,1.33294,1.33451,1.31177,1.33280
2016-08-02,1.33383,1.33731,1.32873,1.33378
2016-08-01,1.31865,1.33310,1.31745,1.31855
2016-07-31,1.32193,1.32732,1.31659,1.32163
2016-07-28,1.31652,1.33018,1.31557,1.31619
2016-07-27,1.32414,1.32505,1.31230,1.32378
2016-07-26,1.31510,1.31626,1.30799,1.31529
2016-07-25,1.31069,1.31719,1.30659,1.31079
2016-07-24,1.31244,1.31624,1.30988,1.31297
2016-07-21,1.32382,1.32908,1.30820,1.32461
2016-07-20,1.32468,1.32679,1.31672,1.32645
2016-07-19,1.31075,1.31975,1.30680,1.31084
2016-07-18,1.32659,1.32716,1.31149,1.32689
2016-07-17,1.32391,1.33103,1.32168,1.32296
2016-07-14,1.33577,1.34813,1.32011,1.33579
2016-07-13,1.31211,1.34009,1.31092,1.31197
2016-07-12,1.32707,1.33362,1.31775,1.32783
2016-07-11,1.29852,1.32461,1.29793,1.29811
2016-07-10,1.29446,1.30144,1.28538,1.29462
2016-07-07,1.29119,1.30120,1.29099,1.29157
2016-07-06,1.29206,1.30477,1.29091,1.29259
2016-07-05,1.29638,1.30136,1.28281,1.29579
2016-07-04,1.32820,1.32823,1.30218,1.32799
2016-07-03,1.32853,1.33303,1.32454,1.32899
2016-06-30,1.33337,1.33520,1.32478,1.33287
2016-06-29,1.34560,1.34949,1.32426,1.34658
2016-06-28,1.33558,1.35292,1.32919,1.33510
2016-06-27,1.32272,1.34196,1.32219,1.32350
2016-06-26,1.34447,1.34756,1.31315,1.34510
2016-06-23,1.45601,1.46291,1.32393,1.45579
2016-06-22,1.47920,1.49470,1.47330,1.47894
2016-06-21,1.46666,1.47702,1.46471,1.46703
2016-06-20,1.46744,1.47809,1.46460,1.46750
2016-06-19,1.45870,1.47072,1.45347,1.45860
2016-06-16,1.42955,1.43193,1.42258,1.42957
2016-06-15,1.41953,1.42009,1.40150,1.41959
2016-06-14,1.41209,1.42156,1.41094,1.41237
2016-06-13,1.42062,1.42195,1.40956,1.42068
2016-06-12,1.41906,1.43051,1.41197,1.41888
2016-06-09,1.44638,1.44749,1.43184,1.44638
2016-06-08,1.45151,1.45283,1.44507,1.45184
2016-06-07,1.45436,1.46015,1.45089,1.45436
2016-06-06,1.44609,1.46088,1.44552,1.44592
2016-06-05,1.43922,1.44741,1.43589,1.43839
2016-06-02,1.44080,1.45832,1.44015,1.44055
2016-06-01,1.44211,1.44722,1.44144,1.44194
2016-05-31,1.44850,1.45091,1.43935,1.44825
2016-05-30,1.46349,1.47258,1.45298,1.46351
2016-05-29,1.46246,1.46389,1.45907,1.46265
2016-05-26,1.46664,1.46884,1.46139,1.46649
2016-05-25,1.46975,1.47386,1.46716,1.46983
2016-05-24,1.46160,1.47308,1.46066,1.46126
2016-05-23,1.44808,1.46372,1.44802,1.44818
2016-05-22,1.44919,1.45484,1.44459,1.44907
2016-05-19,1.45996,1.46131,1.45102,1.46011
2016-05-18,1.45960,1.46608,1.45654,1.45962
2016-05-17,1.44571,1.46263,1.44059,1.44552
2016-05-16,1.44481,1.45239,1.44392,1.44469
2016-05-15,1.43534,1.44155,1.43361,1.43493
2016-05-12,1.44461,1.44500,1.43429,1.44452
2016-05-11,1.44363,1.45307,1.44092,1.44383
2016-05-10,1.44530,1.44865,1.43970,1.44515
2016-05-09,1.44161,1.44739,1.43906,1.44155
2016-05-08,1.44279,1.44768,1.43769,1.44308
2016-05-05,1.44907,1.45476,1.44279,1.44928
2016-05-04,1.45075,1.45307,1.44467,1.45070
2016-05-03,1.45454,1.45730,1.44634,1.45510
2016-05-02,1.46671,1.47689,1.45349,1.46660
2016-05-01,1.46049,1.46994,1.46049,1.46028
2016-04-28,1.46135,1.46671,1.45794,1.46113
2016-04-27,1.45412,1.46178,1.45277,1.45421
2016-04-26,1.45773,1.46199,1.45328,1.45773
2016-04-25,1.44886,1.46381,1.44877,1.44907
2016-04-24,1.44488,1.45180,1.44059,1.44467
2016-04-21,1.43267,1.44509,1.43240,1.43230
2016-04-20,1.43379,1.44383,1.43061,1.43390
2016-04-19,1.43881,1.44101,1.43534,1.43895
2016-04-18,1.42878,1.44196,1.42857,1.42898
2016-04-17,1.41844,1.42804,1.41343,1.41743
2016-04-14,1.41451,1.42227,1.41363,1.41461
2016-04-13,1.41931,1.41931,1.40944,1.41921
2016-04-12,1.42690,1.42816,1.41985,1.42690
2016-04-11,1.42341,1.43472,1.41985,1.42341
2016-04-10,1.41341,1.42857,1.41091,1.41301
2016-04-07,1.40548,1.41403,1.40430,1.40580
2016-04-06,1.41363,1.41563,1.40548,1.41381
2016-04-05,1.41583,1.41723,1.40076,1.41563
2016-04-04,1.42653,1.42816,1.41243,1.42649
2016-04-03,1.42268,1.43225,1.41925,1.42246
2016-03-31,1.43664,1.43740,1.41739,1.43670
2016-03-30,1.43740,1.44238,1.43308,1.43740
2016-03-29,1.43881,1.44592,1.43709,1.43864
2016-03-28,1.42613,1.43102,1.42005,1.42633
2016-03-27,1.41331,1.42814,1.41231,1.41311
2016-03-24,1.41421,1.41603,1.41123,1.41301
2016-03-23,1.41163,1.41491,1.40597,1.41169
2016-03-22,1.42260,1.42278,1.41103,1.42250
2016-03-21,1.43678,1.43989,1.41985,1.43701
2016-03-20,1.44634,1.44691,1.43678,1.44680
2016-03-17,1.44781,1.45138,1.44150,1.44781
2016-03-16,1.42531,1.45012,1.42235,1.42552
2016-03-15,1.41583,1.41603,1.40568,1.41563
2016-03-14,1.42831,1.42878,1.41503,1.42820
2016-03-13,1.43781,1.43920,1.43129,1.43800
2016-03-10,1.42878,1.43937,1.42582,1.42878
2016-03-09,1.42066,1.43021,1.41243,1.42070
2016-03-08,1.42086,1.42430,1.41794,1.42086
2016-03-07,1.42621,1.42741,1.41770,1.42613
2016-03-06,1.42130,1.42201,1.41371,1.42150
2016-03-03,1.41759,1.42369,1.41123,1.41749
2016-03-02,1.40819,1.41543,1.40371,1.40809
2016-03-01,1.39649,1.40726,1.39179,1.39639
2016-02-29,1.39311,1.40172,1.39140,1.39280
2016-02-28,1.38650,1.39431,1.38389,1.38619
2016-02-25,1.39704,1.40424,1.38665,1.39665
2016-02-24,1.39311,1.39978,1.39043,1.39295
2016-02-23,1.40095,1.40174,1.38812,1.40135
2016-02-22,1.41511,1.41571,1.40661,1.41481
2016-02-21,1.42700,1.43010,1.40667,1.42660
2016-02-18,1.43310,1.43410,1.42531,1.43332
2016-02-17,1.42857,1.43947,1.42653,1.42816
2016-02-16,1.43082,1.43410,1.42389,1.43039
2016-02-15,1.44571,1.45159,1.42857,1.44592
2016-02-14,1.45222,1.45381,1.44279,1.45180
2016-02-11,1.44831,1.45688,1.44530,1.44823
2016-02-10,1.45250,1.45666,1.43885,1.45264
2016-02-09,1.44634,1.45794,1.44550,1.44659
2016-02-08,1.44363,1.44886,1.43802,1.44361
2016-02-07,1.45121,1.45454,1.43575,1.45121
2016-02-04,1.45800,1.45860,1.44592,1.45811
2016-02-03,1.45864,1.46681,1.45357,1.45858
2016-02-02,1.44086,1.45921,1.43864,1.44092
2016-02-01,1.44259,1.44467,1.43328,1.44279
2016-01-31,1.42448,1.43781,1.42389,1.42460
2016-01-28,1.43600,1.44155,1.41904,1.43620
2016-01-27,1.42470,1.44051,1.42410,1.42491
2016-01-26,1.43451,1.43554,1.42328,1.43431
2016-01-25,1.42430,1.43308,1.41784,1.42430
2016-01-24,1.42570,1.43129,1.42260,1.42600
2016-01-21,1.42288,1.43596,1.42064,1.42268
2016-01-20,1.42005,1.42050,1.40885,1.41985
2016-01-19,1.41824,1.42207,1.41311,1.41824
2016-01-18,1.42531,1.43431,1.41323,1.42531
2016-01-17,1.42741,1.43225,1.42509,1.42741
2016-01-14,1.44261,1.44279,1.43082,1.44271
2016-01-13,1.44134,1.44446,1.43637,1.44080
2016-01-12,1.44390,1.44781,1.43901,1.44363
